DOY,	MES,	DIA,	HS,	IDT,	GHI,	DNI,	GTI20,	GTI35,	GTI45,	GTI60,	GTI90,	TAM,	HRE,	PAM,	VVI10,	DVI10,	VVI20,	DVI20,	CZ,	AS,	GS
114,	4,	24,	2,	113.083,	0,	0,	0,	0,	0,	0,	0,	18.0,	80,	1021.1,	3.1,	360,	4.3,	38,	0.000,	0.0,	0.0
114,	4,	24,	3,	113.125,	0,	0,	0,	0,	0,	0,	0,	17.0,	80,	1021.1,	4.1,	360,	3.2,	29,	0.000,	0.0,	0.0
114,	4,	24,	4,	113.167,	0,	0,	0,	0,	0,	0,	0,	15.8,	89,	1021.1,	4.1,	340,	3.0,	21,	0.000,	0.0,	0.0
114,	4,	24,	5,	113.208,	0,	0,	0,	0,	0,	0,	0,	15.0,	89,	1021.3,	3.6,	340,	3.5,	22,	0.000,	0.0,	0.0
114,	4,	24,	6,	113.250,	0,	0,	0,	0,	0,	0,	0,	15.0,	96,	1020.3,	3.1,	360,	3.2,	20,	0.000,	0.0,	0.0
114,	4,	24,	7,	113.292,	0,	0,	0,	0,	0,	0,	0,	15.0,	100,	1020.6,	3.6,	330,	2.7,	19,	0.000,	0.0,	0.0
114,	4,	24,	8,	113.333,	0,	0,	0,	0,	0,	0,	0,	14.0,	100,	1020.5,	3.6,	320,	2.6,	22,	0.000,	0.0,	0.0
114,	4,	24,	9,	113.375,	0,	0,	0,	0,	0,	0,	0,	14.0,	100,	1020.5,	4.1,	320,	3.3,	23,	0.000,	0.0,	0.0
114,	4,	24,	10,	113.417,	0,	0,	0,	0,	0,	0,	0,	15.0,	100,	1021.3,	4.1,	330,	3.7,	19,	0.000,	0.0,	0.0
114,	4,	24,	11,	113.458,	35,	13,	36,	35,	35,	33,	27,	15.0,	100,	1021.8,	5.7,	320,	3.1,	23,	0.142,	8.2,	-68.4
114,	4,	24,	12,	113.500,	147,	65,	156,	158,	156,	150,	124,	15.8,	99,	1022.1,	4.6,	320,	3.7,	26,	0.329,	19.2,	-58.4
114,	4,	24,	13,	113.542,	180,	21,	181,	176,	171,	159,	126,	16.0,	98,	1022.1,	6.2,	320,	3.1,	28,	0.484,	29.0,	-46.5
114,	4,	24,	14,	113.583,	344,	135,	373,	380,	378,	363,	296,	17.4,	83,	1021.8,	6.2,	310,	2.8,	40,	0.598,	36.7,	-31.7
114,	4,	24,	15,	113.625,	571,	605,	720,	785,	805,	795,	643,	19.1,	83,	1021.1,	6.7,	300,	2.0,	52,	0.663,	41.5,	-13.8
114,	4,	24,	16,	113.667,	650,	814,	840,	925,	952,	943,	759,	19.8,	80,	1020.2,	4.6,	290,	1.9,	70,	0.674,	42.4,	5.9
114,	4,	24,	17,	113.708,	599,	792,	778,	860,	886,	880,	713,	20.5,	77,	1019.5,	6.2,	320,	2.2,	66,	0.631,	39.1,	24.8
114,	4,	24,	18,	113.750,	490,	735,	644,	717,	742,	742,	611,	20.5,	76,	1019.1,	5.1,	280,	2.8,	67,	0.536,	32.4,	40.8
114,	4,	24,	19,	113.792,	325,	579,	432,	486,	506,	513,	437,	20.0,	80,	1018.6,	4.6,	310,	3.2,	72,	0.396,	23.3,	53.9
114,	4,	24,	20,	113.833,	157,	446,	223,	260,	277,	288,	262,	18.5,	85,	1018.6,	2.6,	350,	2.9,	60,	0.221,	12.8,	64.5
114,	4,	24,	21,	113.875,	9,	11,	9,	9,	10,	10,	8,	17.6,	92,	1017.6,	3.1,	10,	2.1,	92,	0.022,	1.3,	73.7
114,	4,	24,	22,	113.917,	0,	0,	0,	0,	0,	0,	0,	17.2,	92,	1018.8,	2.9,	185,	3.2,	90,	0.000,	0.0,	0.0
114,	4,	24,	23,	113.958,	0,	0,	0,	0,	0,	0,	0,	17.2,	98,	1018.9,	2.6,	360,	4.5,	81,	0.000,	0.0,	0.0
115,	4,	25,	0,	114.000,	0,	0,	0,	0,	0,	0,	0,	17.2,	98,	1018.9,	3.1,	350,	4.0,	80,	0.000,	0.0,	0.0
115,	4,	25,	1,	114.042,	0,	0,	0,	0,	0,	0,	0,	17.0,	100,	1018.1,	4.1,	20,	3.5,	77,	0.000,	0.0,	0.0
115,	4,	25,	2,	114.083,	0,	0,	0,	0,	0,	0,	0,	14.6,	100,	1018.8,	3.6,	10,	3.4,	76,	0.000,	0.0,	0.0
115,	4,	25,	3,	114.125,	0,	0,	0,	0,	0,	0,	0,	12.0,	100,	1018.6,	3.6,	10,	3.6,	65,	0.000,	0.0,	0.0
115,	4,	25,	4,	114.167,	0,	0,	0,	0,	0,	0,	0,	11.6,	100,	1018.5,	4.1,	10,	4.1,	51,	0.000,	0.0,	0.0
115,	4,	25,	5,	114.208,	0,	0,	0,	0,	0,	0,	0,	11.5,	98,	1018.4,	2.6,	360,	3.7,	28,	0.000,	0.0,	0.0
115,	4,	25,	6,	114.250,	0,	0,	0,	0,	0,	0,	0,	12.2,	98,	1018.1,	2.6,	360,	3.1,	20,	0.000,	0.0,	0.0
115,	4,	25,	7,	114.292,	0,	0,	0,	0,	0,	0,	0,	13.4,	95,	1017.3,	3.1,	350,	3.2,	10,	0.000,	0.0,	0.0
115,	4,	25,	8,	114.333,	0,	0,	0,	0,	0,	0,	0,	13.4,	98,	1017.6,	3.6,	320,	3.4,	12,	0.000,	0.0,	0.0
115,	4,	25,	9,	114.375,	0,	0,	0,	0,	0,	0,	0,	12.8,	98,	1017.4,	3.6,	310,	4.0,	5,	0.000,	0.0,	0.0
115,	4,	25,	10,	114.417,	0,	0,	0,	0,	0,	0,	0,	13.4,	98,	1017.5,	4.1,	310,	4.5,	319,	0.000,	0.0,	0.0
115,	4,	25,	11,	114.458,	91,	370,	139,	169,	184,	186,	187,	15.4,	96,	1017.9,	3.6,	320,	4.2,	351,	0.139,	8.0,	-68.1
115,	4,	25,	12,	114.500,	255,	535,	348,	396,	416,	426,	372,	18.2,	86,	1017.8,	4.1,	290,	3.5,	352,	0.325,	19.0,	-58.2
115,	4,	25,	13,	114.542,	411,	626,	539,	602,	624,	627,	524,	20.4,	78,	1017.8,	4.1,	280,	3.0,	352,	0.481,	28.7,	-46.2
115,	4,	25,	14,	114.583,	557,	772,	728,	808,	835,	832,	680,	23.2,	67,	1017.4,	5.1,	250,	2.7,	271,	0.594,	36.5,	-31.4
115,	4,	25,	15,	114.625,	632,	806,	820,	906,	933,	926,	749,	25.4,	55,	1017.1,	6.2,	220,	4.1,	298,	0.659,	41.2,	-13.7
115,	4,	25,	16,	114.667,	605,	691,	774,	849,	872,	864,	699,	25.6,	52,	1017.0,	5.7,	160,	3.4,	287,	0.670,	42.1,	5.9
115,	4,	25,	17,	114.708,	594,	789,	774,	857,	883,	879,	714,	25.0,	57,	1015.6,	5.7,	170,	3.8,	264,	0.626,	38.8,	24.7
115,	4,	25,	18,	114.750,	465,	654,	606,	672,	695,	696,	576,	23.6,	61,	1015.6,	6.2,	170,	4.4,	252,	0.532,	32.1,	40.7
115,	4,	25,	19,	114.792,	345,	704,	473,	538,	563,	573,	490,	22.8,	68,	1015.7,	6.2,	160,	4.0,	239,	0.392,	23.1,	53.7
115,	4,	25,	20,	114.833,	162,	511,	236,	279,	299,	314,	288,	21.6,	75,	1015.3,	7.7,	140,	2.5,	207,	0.217,	12.5,	64.3
115,	4,	25,	21,	114.875,	6,	4,	6,	6,	6,	6,	5,	20.0,	83,	1015.3,	6.2,	150,	2.2,	209,	0.018,	1.0,	73.4
115,	4,	25,	22,	114.917,	0,	0,	0,	0,	0,	0,	0,	19.0,	88,	1016.1,	5.7,	140,	1.6,	179,	0.000,	0.0,	0.0
115,	4,	25,	23,	114.958,	0,	0,	0,	0,	0,	0,	0,	18.2,	88,	1016.1,	5.7,	140,	1.4,	150,	0.000,	0.0,	0.0
116,	4,	26,	0,	115.000,	0,	0,	0,	0,	0,	0,	0,	16.2,	92,	1016.1,	4.1,	150,	1.3,	106,	0.000,	0.0,	0.0
116,	4,	26,	1,	115.042,	0,	0,	0,	0,	0,	0,	0,	15.4,	80,	1016.1,	5.1,	150,	2.8,	28,	0.000,	0.0,	0.0
116,	4,	26,	2,	115.083,	0,	0,	0,	0,	0,	0,	0,	15.0,	91,	1016.5,	4.1,	150,	2.9,	24,	0.000,	0.0,	0.0
116,	4,	26,	3,	115.125,	0,	0,	0,	0,	0,	0,	0,	15.0,	91,	1016.5,	4.6,	140,	2.4,	19,	0.000,	0.0,	0.0
116,	4,	26,	4,	115.167,	0,	0,	0,	0,	0,	0,	0,	15.0,	91,	1016.7,	4.6,	150,	3.4,	180,	0.000,	0.0,	0.0
116,	4,	26,	5,	115.208,	0,	0,	0,	0,	0,	0,	0,	14.6,	87,	1016.5,	3.6,	140,	2.3,	333,	0.000,	0.0,	0.0
116,	4,	26,	6,	115.250,	0,	0,	0,	0,	0,	0,	0,	13.8,	91,	1016.4,	3.1,	150,	2.9,	329,	0.000,	0.0,	0.0
116,	4,	26,	7,	115.292,	0,	0,	0,	0,	0,	0,	0,	13.6,	93,	1016.6,	3.6,	140,	2.9,	331,	0.000,	0.0,	0.0
116,	4,	26,	8,	115.333,	0,	0,	0,	0,	0,	0,	0,	14.0,	91,	1016.5,	2.6,	130,	3.8,	325,	0.000,	0.0,	0.0
116,	4,	26,	9,	115.375,	0,	0,	0,	0,	0,	0,	0,	13.6,	93,	1016.7,	2.6,	130,	3.9,	322,	0.000,	0.0,	0.0
116,	4,	26,	10,	115.417,	0,	0,	0,	0,	0,	0,	0,	13.6,	93,	1016.4,	2.6,	130,	3.7,	321,	0.000,	0.0,	0.0
116,	4,	26,	11,	115.458,	89,	366,	137,	167,	181,	181,	182,	16.2,	87,	1016.7,	2.6,	120,	3.3,	319,	0.136,	7.8,	-67.8
116,	4,	26,	12,	115.500,	261,	589,	363,	417,	439,	452,	396,	19.2,	81,	1016.1,	4.1,	110,	2.8,	332,	0.322,	18.8,	-57.9
116,	4,	26,	13,	115.542,	424,	694,	565,	634,	659,	665,	558,	23.8,	63,	1015.9,	5.1,	120,	1.9,	345,	0.477,	28.5,	-45.9
116,	4,	26,	14,	115.583,	553,	770,	725,	805,	833,	832,	681,	25.4,	52,	1016.4,	2.6,	120,	1.9,	59,	0.591,	36.2,	-31.2
116,	4,	26,	15,	115.625,	627,	804,	816,	903,	931,	926,	750,	25.0,	64,	1015.2,	2.6,	120,	1.9,	112,	0.655,	40.9,	-13.5
116,	4,	26,	16,	115.667,	639,	810,	831,	919,	947,	941,	762,	23.4,	67,	1014.8,	2.6,	130,	2.5,	76,	0.666,	41.7,	5.9
116,	4,	26,	17,	115.708,	589,	787,	769,	853,	881,	878,	715,	22.8,	68,	1015.3,	3.6,	130,	3.4,	149,	0.622,	38.5,	24.6
116,	4,	26,	18,	115.750,	480,	730,	635,	709,	736,	738,	613,	22.4,	69,	1013.9,	4.1,	110,	4.7,	160,	0.527,	31.8,	40.5
116,	4,	26,	19,	115.792,	340,	699,	468,	534,	560,	571,	490,	21.6,	77,	1013.9,	4.1,	110,	5.4,	137,	0.387,	22.8,	53.5
116,	4,	26,	20,	115.833,	157,	505,	232,	276,	296,	311,	287,	20.8,	80,	1014.8,	2.6,	100,	5.7,	129,	0.212,	12.3,	64.1
116,	4,	26,	21,	115.875,	3,	1,	3,	3,	3,	3,	3,	19.6,	89,	1014.0,	1.5,	110,	5.3,	114,	0.014,	0.8,	73.2
116,	4,	26,	22,	115.917,	0,	0,	0,	0,	0,	0,	0,	19.6,	90,	1015.3,	1.5,	70,	4.7,	102,	0.000,	0.0,	0.0
116,	4,	26,	23,	115.958,	0,	0,	0,	0,	0,	0,	0,	19.6,	94,	1015.6,	2.1,	60,	3.8,	103,	0.000,	0.0,	0.0
117,	4,	27,	0,	116.000,	0,	0,	0,	0,	0,	0,	0,	19.2,	93,	1015.7,	1.5,	20,	3.5,	99,	0.000,	0.0,	0.0
117,	4,	27,	1,	116.042,	0,	0,	0,	0,	0,	0,	0,	18.8,	94,	1015.8,	3.1,	30,	3.9,	96,	0.000,	0.0,	0.0
117,	4,	27,	2,	116.083,	0,	0,	0,	0,	0,	0,	0,	18.4,	94,	1016.1,	3.1,	30,	3.5,	88,	0.000,	0.0,	0.0
117,	4,	27,	3,	116.125,	0,	0,	0,	0,	0,	0,	0,	17.0,	98,	1016.2,	2.1,	360,	3.4,	79,	0.000,	0.0,	0.0
117,	4,	27,	4,	116.167,	0,	0,	0,	0,	0,	0,	0,	15.8,	97,	1016.6,	2.1,	340,	3.7,	59,	0.000,	0.0,	0.0
117,	4,	27,	5,	116.208,	0,	0,	0,	0,	0,	0,	0,	16.2,	98,	1017.0,	2.6,	330,	3.7,	46,	0.000,	0.0,	0.0
117,	4,	27,	6,	116.250,	0,	0,	0,	0,	0,	0,	0,	16.0,	98,	1016.6,	2.6,	350,	3.8,	39,	0.000,	0.0,	0.0
117,	4,	27,	7,	116.292,	0,	0,	0,	0,	0,	0,	0,	16.0,	97,	1016.7,	3.1,	340,	3.9,	39,	0.000,	0.0,	0.0
117,	4,	27,	8,	116.333,	0,	0,	0,	0,	0,	0,	0,	16.0,	95,	1016.9,	3.1,	330,	4.1,	41,	0.000,	0.0,	0.0
117,	4,	27,	9,	116.375,	0,	0,	0,	0,	0,	0,	0,	15.6,	96,	1017.0,	3.1,	330,	3.8,	43,	0.000,	0.0,	0.0
117,	4,	27,	10,	116.417,	0,	0,	0,	0,	0,	0,	0,	16.4,	100,	1016.9,	4.1,	330,	4.4,	45,	0.000,	0.0,	0.0
117,	4,	27,	11,	116.458,	83,	322,	127,	154,	163,	163,	163,	18.0,	90,	1017.5,	4.1,	320,	4.6,	54,	0.133,	7.7,	-67.5
117,	4,	27,	12,	116.500,	254,	561,	352,	405,	427,	439,	387,	19.0,	81,	1017.5,	5.1,	310,	5.1,	53,	0.319,	18.6,	-57.6
117,	4,	27,	13,	116.542,	420,	692,	561,	631,	657,	664,	559,	21.0,	75,	1017.1,	6.2,	300,	5.0,	49,	0.474,	28.3,	-45.7
117,	4,	27,	14,	116.583,	548,	768,	721,	803,	831,	831,	683,	23.2,	67,	1017.4,	5.7,	290,	5.6,	49,	0.587,	35.9,	-31.0
117,	4,	27,	15,	116.625,	622,	802,	812,	900,	929,	925,	752,	24.8,	61,	1017.0,	5.1,	280,	5.8,	48,	0.651,	40.6,	-13.4
117,	4,	27,	16,	116.667,	634,	808,	827,	916,	945,	940,	763,	24.5,	61,	1016.8,	6.2,	250,	5.0,	50,	0.661,	41.4,	6.0
117,	4,	27,	17,	116.708,	488,	472,	606,	659,	675,	669,	549,	22.4,	74,	1015.7,	3.6,	240,	5.6,	60,	0.618,	38.1,	24.5
117,	4,	27,	18,	116.750,	333,	225,	384,	405,	409,	402,	333,	22.4,	74,	1015.7,	3.6,	240,	5.2,	55,	0.523,	31.5,	40.3
117,	4,	27,	19,	116.792,	229,	201,	268,	285,	291,	288,	244,	21.2,	86,	1015.7,	4.6,	220,	5.5,	74,	0.383,	22.5,	53.3
117,	4,	27,	20,	116.833,	117,	214,	150,	168,	176,	181,	163,	21.0,	87,	1015.2,	3.6,	200,	4.9,	69,	0.208,	12.0,	63.9
117,	4,	27,	21,	116.875,	2,	1,	2,	2,	2,	2,	1,	20.2,	91,	1015.2,	2.6,	170,	5.2,	70,	0.010,	0.6,	73.0
117,	4,	27,	22,	116.917,	0,	0,	0,	0,	0,	0,	0,	20.0,	89,	1015.1,	3.1,	150,	5.1,	73,	0.000,	0.0,	0.0
117,	4,	27,	23,	116.958,	0,	0,	0,	0,	0,	0,	0,	19.6,	83,	1015.0,	2.1,	120,	6.0,	68,	0.000,	0.0,	0.0
118,	4,	28,	0,	117.000,	0,	0,	0,	0,	0,	0,	0,	19.7,	80,	1014.7,	2.6,	130,	5.0,	64,	0.000,	0.0,	0.0
118,	4,	28,	1,	117.042,	0,	0,	0,	0,	0,	0,	0,	18.6,	86,	1014.8,	4.1,	120,	4.8,	62,	0.000,	0.0,	0.0
118,	4,	28,	2,	117.083,	0,	0,	0,	0,	0,	0,	0,	18.5,	90,	1014.1,	3.1,	120,	4.9,	56,	0.000,	0.0,	0.0
118,	4,	28,	3,	117.125,	0,	0,	0,	0,	0,	0,	0,	18.5,	90,	1014.0,	3.1,	20,	5.4,	49,	0.000,	0.0,	0.0
118,	4,	28,	4,	117.167,	0,	0,	0,	0,	0,	0,	0,	18.4,	90,	1013.4,	3.1,	110,	5.5,	50,	0.000,	0.0,	0.0
118,	4,	28,	5,	117.208,	0,	0,	0,	0,	0,	0,	0,	18.2,	88,	1012.6,	2.6,	110,	4.9,	47,	0.000,	0.0,	0.0
118,	4,	28,	6,	117.250,	0,	0,	0,	0,	0,	0,	0,	18.5,	85,	1011.6,	3.1,	120,	4.9,	44,	0.000,	0.0,	0.0
118,	4,	28,	7,	117.292,	0,	0,	0,	0,	0,	0,	0,	18.6,	84,	1011.0,	3.1,	100,	5.8,	35,	0.000,	0.0,	0.0
118,	4,	28,	8,	117.333,	0,	0,	0,	0,	0,	0,	0,	18.8,	83,	1011.0,	2.9,	91,	4.3,	23,	0.000,	0.0,	0.0
118,	4,	28,	9,	117.375,	0,	0,	0,	0,	0,	0,	0,	18.2,	90,	1010.4,	2.6,	80,	4.2,	27,	0.000,	0.0,	0.0
118,	4,	28,	10,	117.417,	0,	0,	0,	0,	0,	0,	0,	18.0,	96,	1010.9,	2.1,	50,	6.6,	46,	0.000,	0.0,	0.0
118,	4,	28,	11,	117.458,	32,	13,	33,	33,	32,	30,	25,	18.0,	94,	1011.6,	2.1,	30,	6.2,	112,	0.131,	7.5,	-67.3
118,	4,	28,	12,	117.500,	143,	72,	155,	158,	157,	152,	127,	18.0,	96,	1011.6,	2.6,	40,	5.9,	33,	0.316,	18.4,	-57.3
118,	4,	28,	13,	117.542,	251,	113,	274,	281,	280,	270,	223,	19.6,	90,	1010.5,	2.6,	360,	5.5,	28,	0.470,	28.0,	-45.4
118,	4,	28,	14,	117.583,	420,	348,	506,	543,	554,	547,	453,	20.0,	89,	1010.1,	4.1,	360,	5.9,	16,	0.583,	35.7,	-30.8
118,	4,	28,	15,	117.625,	169,	7,	166,	160,	153,	141,	110,	21.0,	87,	1010.1,	2.6,	360,	4.9,	43,	0.647,	40.3,	-13.2
118,	4,	28,	16,	117.667,	143,	5,	141,	135,	130,	119,	93,	21.2,	89,	1008.7,	4.6,	320,	4.5,	346,	0.657,	41.1,	6.0
118,	4,	28,	17,	117.708,	124,	5,	123,	118,	113,	104,	81,	21.2,	89,	1008.3,	4.1,	10,	4.7,	307,	0.613,	37.8,	24.4
118,	4,	28,	18,	117.750,	37,	2,	36,	35,	34,	31,	24,	20.2,	98,	1008.3,	3.6,	100,	4.2,	285,	0.518,	31.2,	40.2
118,	4,	28,	19,	117.792,	43,	3,	42,	41,	39,	36,	28,	20.2,	98,	1008.3,	3.1,	90,	4.7,	282,	0.379,	22.3,	53.1
118,	4,	28,	20,	117.833,	55,	14,	56,	55,	54,	51,	41,	20.0,	94,	1008.2,	3.6,	10,	3.2,	281,	0.204,	11.8,	63.6
118,	4,	28,	21,	117.875,	1,	0,	1,	1,	1,	1,	0,	18.2,	98,	1008.2,	4.6,	30,	4.1,	273,	0.006,	0.4,	72.7
118,	4,	28,	22,	117.917,	0,	0,	0,	0,	0,	0,	0,	16.6,	98,	1008.7,	7.2,	40,	4.2,	249,	0.000,	0.0,	0.0
118,	4,	28,	23,	117.958,	0,	0,	0,	0,	0,	0,	0,	16.0,	100,	1008.9,	6.2,	20,	3.0,	277,	0.000,	0.0,	0.0
119,	4,	29,	0,	118.000,	0,	0,	0,	0,	0,	0,	0,	15.8,	100,	1009.1,	4.6,	20,	3.4,	294,	0.000,	0.0,	0.0
119,	4,	29,	1,	118.042,	0,	0,	0,	0,	0,	0,	0,	15.0,	98,	1009.1,	4.6,	310,	3.0,	309,	0.000,	0.0,	0.0
119,	4,	29,	2,	118.083,	0,	0,	0,	0,	0,	0,	0,	14.4,	100,	1009.0,	3.1,	360,	4.3,	301,	0.000,	0.0,	0.0
119,	4,	29,	3,	118.125,	0,	0,	0,	0,	0,	0,	0,	13.4,	100,	1009.2,	3.1,	40,	4.1,	277,	0.000,	0.0,	0.0
119,	4,	29,	4,	118.167,	0,	0,	0,	0,	0,	0,	0,	14.9,	99,	1009.0,	5.1,	30,	3.9,	275,	0.000,	0.0,	0.0
119,	4,	29,	5,	118.208,	0,	0,	0,	0,	0,	0,	0,	13.8,	98,	1008.8,	4.1,	340,	4.3,	279,	0.000,	0.0,	0.0
119,	4,	29,	6,	118.250,	0,	0,	0,	0,	0,	0,	0,	13.6,	98,	1008.8,	4.6,	320,	5.6,	282,	0.000,	0.0,	0.0
119,	4,	29,	7,	118.292,	0,	0,	0,	0,	0,	0,	0,	13.8,	98,	1008.5,	4.1,	310,	5.9,	279,	0.000,	0.0,	0.0
119,	4,	29,	8,	118.333,	0,	0,	0,	0,	0,	0,	0,	13.4,	98,	1009.2,	3.6,	260,	5.1,	284,	0.000,	0.0,	0.0
119,	4,	29,	9,	118.375,	0,	0,	0,	0,	0,	0,	0,	13.0,	100,	1009.3,	3.1,	330,	3.9,	266,	0.000,	0.0,	0.0
119,	4,	29,	10,	118.417,	0,	0,	0,	0,	0,	0,	0,	13.6,	100,	1009.5,	3.1,	330,	4.2,	247,	0.000,	0.0,	0.0
119,	4,	29,	11,	118.458,	66,	176,	91,	106,	107,	106,	102,	15.4,	98,	1010.1,	5.7,	270,	4.9,	235,	0.128,	7.3,	-67.0
119,	4,	29,	12,	118.500,	157,	113,	177,	185,	187,	183,	156,	17.4,	86,	1010.7,	6.2,	260,	5.4,	236,	0.312,	18.2,	-57.1
119,	4,	29,	13,	118.542,	299,	244,	354,	377,	384,	380,	320,	17.8,	82,	1011.2,	5.7,	240,	5.9,	235,	0.466,	27.8,	-45.2
119,	4,	29,	14,	118.583,	332,	137,	363,	372,	371,	358,	294,	17.8,	78,	1011.3,	5.7,	220,	6.5,	230,	0.579,	35.4,	-30.6
119,	4,	29,	15,	118.625,	253,	22,	253,	246,	238,	221,	174,	18.0,	75,	1011.3,	5.7,	210,	6.4,	234,	0.643,	40.0,	-13.1
119,	4,	29,	16,	118.667,	244,	18,	244,	236,	228,	211,	166,	18.2,	73,	1010.6,	5.7,	180,	6.3,	231,	0.653,	40.8,	6.0
119,	4,	29,	17,	118.708,	188,	10,	187,	180,	173,	159,	125,	17.6,	76,	1010.6,	7.2,	200,	6.3,	230,	0.609,	37.5,	24.3
119,	4,	29,	18,	118.750,	107,	5,	106,	102,	98,	90,	70,	17.6,	74,	1011.3,	5.7,	180,	5.4,	248,	0.514,	30.9,	40.0
119,	4,	29,	19,	118.792,	48,	3,	48,	46,	44,	41,	32,	17.6,	78,	1011.6,	5.1,	180,	3.2,	262,	0.375,	22.0,	52.9
119,	4,	29,	20,	118.833,	43,	8,	43,	42,	41,	38,	30,	17.6,	76,	1012.0,	2.6,	190,	3.2,	244,	0.200,	11.5,	63.4
119,	4,	29,	21,	118.875,	0,	0,	0,	0,	0,	0,	0,	17.0,	82,	1012.3,	3.1,	190,	4.6,	228,	0.002,	0.1,	72.5
119,	4,	29,	22,	118.917,	0,	0,	0,	0,	0,	0,	0,	17.2,	82,	1013.1,	2.6,	218,	6.2,	220,	0.000,	0.0,	0.0
119,	4,	29,	23,	118.958,	0,	0,	0,	0,	0,	0,	0,	16.6,	90,	1013.1,	2.1,	270,	5.1,	231,	0.000,	0.0,	0.0
120,	4,	30,	0,	119.000,	0,	0,	0,	0,	0,	0,	0,	17.6,	84,	1013.6,	3.1,	330,	3.7,	221,	0.000,	0.0,	0.0
120,	4,	30,	1,	119.042,	0,	0,	0,	0,	0,	0,	0,	17.6,	84,	1013.5,	2.6,	320,	3.9,	217,	0.000,	0.0,	0.0
120,	4,	30,	2,	119.083,	0,	0,	0,	0,	0,	0,	0,	17.0,	90,	1013.9,	7.7,	220,	4.2,	195,	0.000,	0.0,	0.0
120,	4,	30,	3,	119.125,	0,	0,	0,	0,	0,	0,	0,	17.0,	90,	1013.9,	8.2,	220,	3.3,	200,	0.000,	0.0,	0.0
120,	4,	30,	4,	119.167,	0,	0,	0,	0,	0,	0,	0,	16.8,	86,	1014.1,	9.3,	210,	3.1,	209,	0.000,	0.0,	0.0
120,	4,	30,	5,	119.208,	0,	0,	0,	0,	0,	0,	0,	16.4,	90,	1013.9,	9.3,	210,	2.9,	193,	0.000,	0.0,	0.0
120,	4,	30,	6,	119.250,	0,	0,	0,	0,	0,	0,	0,	16.0,	89,	1014.1,	7.2,	230,	2.4,	173,	0.000,	0.0,	0.0
120,	4,	30,	7,	119.292,	0,	0,	0,	0,	0,	0,	0,	15.2,	89,	1014.1,	8.7,	240,	2.1,	173,	0.000,	0.0,	0.0
120,	4,	30,	8,	119.333,	0,	0,	0,	0,	0,	0,	0,	16.0,	85,	1014.3,	9.3,	240,	3.0,	185,	0.000,	0.0,	0.0
120,	4,	30,	9,	119.375,	0,	0,	0,	0,	0,	0,	0,	15.0,	89,	1015.1,	5.1,	250,	3.2,	184,	0.000,	0.0,	0.0
120,	4,	30,	10,	119.417,	0,	0,	0,	0,	0,	0,	0,	14.6,	89,	1015.9,	5.7,	240,	2.9,	188,	0.000,	0.0,	0.0
120,	4,	30,	11,	119.458,	74,	281,	114,	139,	140,	140,	139,	17.4,	78,	1016.4,	7.7,	230,	2.6,	198,	0.125,	7.2,	-66.7
120,	4,	30,	12,	119.500,	225,	438,	306,	350,	369,	379,	337,	18.2,	71,	1016.6,	8.7,	240,	2.7,	188,	0.309,	18.0,	-56.8
120,	4,	30,	13,	119.542,	324,	339,	400,	436,	449,	448,	380,	18.2,	75,	1016.7,	10.3,	230,	2.9,	187,	0.463,	27.6,	-44.9
120,	4,	30,	14,	119.583,	456,	486,	576,	632,	651,	649,	540,	18.8,	70,	1017.0,	10.8,	250,	3.5,	167,	0.575,	35.1,	-30.4
120,	4,	30,	15,	119.625,	466,	357,	561,	602,	613,	605,	498,	18.8,	72,	1016.4,	7.7,	240,	4.5,	166,	0.639,	39.7,	-13.0
120,	4,	30,	16,	119.667,	535,	535,	675,	738,	759,	754,	619,	19.0,	68,	1016.0,	11.8,	260,	4.3,	153,	0.649,	40.4,	6.0
120,	4,	30,	17,	119.708,	543,	693,	711,	790,	817,	818,	675,	18.4,	71,	1015.8,	8.7,	240,	4.0,	155,	0.605,	37.2,	24.2
120,	4,	30,	18,	119.750,	469,	754,	633,	713,	743,	751,	632,	18.2,	71,	1015.2,	10.8,	250,	4.2,	161,	0.510,	30.7,	39.9
120,	4,	30,	19,	119.792,	321,	683,	451,	519,	547,	562,	491,	18.0,	71,	1015.5,	8.7,	260,	3.9,	164,	0.371,	21.8,	52.7
120,	4,	30,	20,	119.833,	142,	480,	216,	261,	282,	300,	281,	17.3,	72,	1016.1,	10.8,	280,	4.2,	157,	0.196,	11.3,	63.2
120,	4,	30,	21,	119.875,	0,	0,	0,	0,	0,	0,	0,	16.1,	74,	1017.0,	10.8,	240,	4.1,	144,	0.000,	0.0,	0.0
120,	4,	30,	22,	119.917,	0,	0,	0,	0,	0,	0,	0,	14.4,	76,	1018.1,	8.2,	210,	3.9,	135,	0.000,	0.0,	0.0
120,	4,	30,	23,	119.958,	0,	0,	0,	0,	0,	0,	0,	12.5,	79,	1019.3,	6.7,	220,	3.1,	103,	0.000,	0.0,	0.0
121,	5,	1,	0,	120.000,	0,	0,	0,	0,	0,	0,	0,	10.5,	83,	1020.5,	4.1,	160,	3.3,	94,	0.000,	0.0,	0.0
121,	5,	1,	1,	120.042,	0,	0,	0,	0,	0,	0,	0,	8.6,	86,	1021.7,	3.6,	160,	3.7,	92,	0.000,	0.0,	0.0
